item_id,name,title,category,unit,value_kind,status,source_ref
1,fn1,基本每股收益,financial_statement,per_share,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
2,fn2,扣除非经常性损益每股收益,financial_statement,per_share,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
3,fn3,每股未分配利润,financial_statement,per_share,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
4,fn4,每股净资产,financial_statement,per_share,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
5,fn5,每股资本公积金,financial_statement,per_share,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
6,fn6,净资产收益率,financial_statement,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
7,fn7,每股经营现金流量,financial_statement,per_share,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
8,fn8,货币资金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
9,fn9,交易性金融资产,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
10,fn10,应收票据,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
11,fn11,应收账款,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
12,fn12,预付款项,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
13,fn13,其他应收款,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
14,fn14,应收关联公司款,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
15,fn15,应收利息,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
16,fn16,应收股利,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
17,fn17,存货,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
18,fn18,其中：消耗性生物资产,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
19,fn19,一年内到期的非流动资产,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
20,fn20,其他流动资产,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
21,fn21,流动资产合计,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
22,fn22,可供出售金融资产,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
23,fn23,持有至到期投资,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
24,fn24,长期应收款,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
25,fn25,长期股权投资,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
26,fn26,投资性房地产,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
27,fn27,固定资产,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
28,fn28,在建工程,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
29,fn29,工程物资,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
30,fn30,固定资产清理,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
31,fn31,生产性生物资产,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
32,fn32,油气资产,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
33,fn33,无形资产,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
34,fn34,开发支出,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
35,fn35,商誉,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
36,fn36,长期待摊费用,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
37,fn37,递延所得税资产,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
38,fn38,其他非流动资产,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
39,fn39,非流动资产合计,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
40,fn40,资产总计,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
41,fn41,短期借款,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
42,fn42,交易性金融负债,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
43,fn43,应付票据,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
44,fn44,应付账款,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
45,fn45,预收款项,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
46,fn46,应付职工薪酬,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
47,fn47,应交税费,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
48,fn48,应付利息,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
49,fn49,应付股利,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
50,fn50,其他应付款,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
51,fn51,应付关联公司款,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
52,fn52,一年内到期的非流动负债,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
53,fn53,其他流动负债,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
54,fn54,流动负债合计,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
55,fn55,长期借款,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
56,fn56,应付债券,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
57,fn57,长期应付款,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
58,fn58,专项应付款,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
59,fn59,预计负债 （非流动负债）,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
60,fn60,递延所得税负债,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
61,fn61,其他非流动负债,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
62,fn62,非流动负债合计,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
63,fn63,负债合计,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
64,fn64,实收资本（或股本）,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
65,fn65,资本公积,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
66,fn66,盈余公积,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
67,fn67,减：库存股,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
68,fn68,未分配利润,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
69,fn69,少数股东权益,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
70,fn70,外币报表折算价差,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
71,fn71,非正常经营项目收益调整,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
72,fn72,所有者权益（或股东权益）合计,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
73,fn73,负债和所有者（或股东权益）合计,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
74,fn74,其中：营业收入,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
75,fn75,其中：营业成本,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
76,fn76,营业税金及附加,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
77,fn77,销售费用,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
78,fn78,管理费用,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
79,fn79,勘探费用,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
80,fn80,财务费用,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
81,fn81,资产减值损失,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
82,fn82,加：公允价值变动净收益,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
83,fn83,投资收益,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
84,fn84,其中：对联营企业和合营企业的投资收益,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
85,fn85,影响营业利润的其他科目,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
86,fn86,三、营业利润,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
87,fn87,加：补贴收入,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
88,fn88,营业外收入,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
89,fn89,减：营业外支出,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
90,fn90,其中：非流动资产处置净损失,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
91,fn91,加：影响利润总额的其他科目,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
92,fn92,四、利润总额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
93,fn93,减：所得税,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
94,fn94,加：影响净利润的其他科目,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
95,fn95,五、净利润,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
96,fn96,归属于母公司所有者的净利润,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
97,fn97,少数股东损益,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
98,fn98,销售商品、提供劳务收到的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
99,fn99,收到的税费返还,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
100,fn100,收到其他与经营活动有关的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
101,fn101,经营活动现金流入小计,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
102,fn102,购买商品、接受劳务支付的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
103,fn103,支付给职工以及为职工支付的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
104,fn104,支付的各项税费,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
105,fn105,支付其他与经营活动有关的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
106,fn106,经营活动现金流出小计,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
107,fn107,经营活动产生的现金流量净额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
108,fn108,收回投资收到的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
109,fn109,取得投资收益收到的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
110,fn110,处置固定资产、无形资产和其他长期资产收回的现金净额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
111,fn111,处置子公司及其他营业单位收到的现金净额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
112,fn112,收到其他与投资活动有关的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
113,fn113,投资活动现金流入小计,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
114,fn114,购建固定资产、无形资产和其他长期资产支付的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
115,fn115,投资支付的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
116,fn116,取得子公司及其他营业单位支付的现金净额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
117,fn117,支付其他与投资活动有关的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
118,fn118,投资活动现金流出小计,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
119,fn119,投资活动产生的现金流量净额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
120,fn120,吸收投资收到的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
121,fn121,取得借款收到的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
122,fn122,收到其他与筹资活动有关的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
123,fn123,筹资活动现金流入小计,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
124,fn124,偿还债务支付的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
125,fn125,分配股利、利润或偿付利息支付的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
126,fn126,支付其他与筹资活动有关的现金,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
127,fn127,筹资活动现金流出小计,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
128,fn128,筹资活动产生的现金流量净额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
129,fn129,四、汇率变动对现金的影响,financial_statement,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
130,fn130,四(2)、其他原因对现金的影响,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
131,fn131,五、现金及现金等价物净增加额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
132,fn132,期初现金及现金等价物余额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
133,fn133,期末现金及现金等价物余额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
134,fn134,净利润,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
135,fn135,加：资产减值准备,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
136,fn136,固定资产折旧、油气资产折耗、生产性生物资产折旧,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
137,fn137,无形资产摊销,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
138,fn138,长期待摊费用摊销,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
139,fn139,处置固定资产、无形资产和其他长期资产的损失,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
140,fn140,固定资产报废损失,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
141,fn141,公允价值变动损失,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
142,fn142,财务费用,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
143,fn143,投资损失,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
144,fn144,递延所得税资产减少,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
145,fn145,递延所得税负债增加,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
146,fn146,存货的减少,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
147,fn147,经营性应收项目的减少,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
148,fn148,经营性应付项目的增加,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
149,fn149,其他,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
150,fn150,经营活动产生的现金流量净额2,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
151,fn151,债务转为资本,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
152,fn152,一年内到期的可转换公司债券,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
153,fn153,融资租入固定资产,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
154,fn154,现金的期末余额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
155,fn155,减：现金的期初余额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
156,fn156,加：现金等价物的期末余额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
157,fn157,减：现金等价物的期初余额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
158,fn158,现金及现金等价物净增加额,financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
159,fn159,流动比率(非金融类指标),financial_statement,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
160,fn160,速动比率(非金融类指标),financial_statement,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
161,fn161,现金比率(%)(非金融类指标),financial_statement,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
162,fn162,利息保障倍数(非金融类指标),financial_statement,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
163,fn163,非流动负债比率(%)(非金融类指标),financial_statement,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
164,fn164,流动负债比率(%)(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
165,fn165,现金到期债务比率(%)(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
166,fn166,有形资产净值债务率(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
167,fn167,权益乘数(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
168,fn168,股东的权益/负债合计(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
169,fn169,有形资产/负债合计(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
170,fn170,经营活动产生的现金流量净额/负债合计(%)(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
171,fn171,EBITDA/负债合计(%)(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
172,fn172,应收帐款周转率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
173,fn173,存货周转率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
174,fn174,运营资金周转率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
175,fn175,总资产周转率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
176,fn176,固定资产周转率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
177,fn177,应收帐款周转天数(非金融类指标),financial_ratio,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
178,fn178,存货周转天数(非金融类指标),financial_ratio,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
179,fn179,流动资产周转率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
180,fn180,流动资产周转天数(非金融类指标),financial_ratio,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
181,fn181,总资产周转天数(非金融类指标),financial_ratio,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
182,fn182,股东权益周转率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
183,fn183,营业收入增长率(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
184,fn184,净利润增长率(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
185,fn185,净资产增长率(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
186,fn186,固定资产增长率(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
187,fn187,总资产增长率(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
188,fn188,投资收益增长率(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
189,fn189,营业利润增长率(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
190,fn190,扣非每股收益同比(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
191,fn191,扣非净利润同比(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
192,fn192,暂无,financial_ratio,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
193,fn193,成本费用利润率(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
194,fn194,营业利润率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
195,fn195,营业税金率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
196,fn196,营业成本率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
197,fn197,净资产收益率,financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
198,fn198,投资收益率,financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
199,fn199,销售净利率(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
200,fn200,总资产净利率,financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
201,fn201,净利润率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
202,fn202,销售毛利率(%)(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
203,fn203,三费比重(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
204,fn204,管理费用率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
205,fn205,财务费用率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
206,fn206,扣除非经常性损益后的净利润,financial_ratio,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
207,fn207,息税前利润(EBIT),financial_ratio,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
208,fn208,息税折旧摊销前利润(EBITDA),financial_ratio,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
209,fn209,EBITDA/营业总收入(%)(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
210,fn210,资产负债率(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
211,fn211,流动资产比率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
212,fn212,货币资金比率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
213,fn213,存货比率(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
214,fn214,固定资产比率,financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
215,fn215,负债结构比(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
216,fn216,归属于母公司股东权益/全部投入资本(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
217,fn217,股东的权益/带息债务(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
218,fn218,有形资产/净债务(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
219,fn219,每股经营性现金流(元),financial_ratio,per_share,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
220,fn220,营业收入现金含量(%)(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
221,fn221,经营活动产生的现金流量净额/经营活动净收益(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
222,fn222,销售商品提供劳务收到的现金/营业收入(%),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
223,fn223,经营活动产生的现金流量净额/营业收入,financial_ratio,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
224,fn224,资本支出/折旧和摊销,financial_ratio,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
225,fn225,每股现金流量净额(元),financial_ratio,per_share,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
226,fn226,经营净现金比率（短期债务）(非金融类指标),financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
227,fn227,经营净现金比率（全部债务）,financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
228,fn228,经营活动现金净流量与净利润比率,financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
229,fn229,全部资产现金回收率,financial_ratio,percent_or_ratio,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
230,fn230,营业收入,shareholder_capital,raw,float64,confirmed,mootdx.financial.columns;TdxQuant.get_financial_data
